Answer ID,Answer Page,Metric,Company,Year,Value,Source Page,Original Source,Comments,Correct year
6913809,https://wikirate.org/~6913809,Walk Free Foundation+Industry initiatives and collaborations (sector specific),Sumitomo Mitsui Financial,2019,Yes,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Answer: UNGC Consider as meeting the indicator because it says ""SMBC supports the principles ofthe ""united Nations Global compact""in the areas Ofhuman rights,1abor standards, environment and anti、corruption measures"" (p.1) Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2021-02-19 16:29:11 UTC",2018
5646362,https://wikirate.org/~5646362,Walk Free Foundation+MSA Ownership Disclosure,Sumitomo Mitsui Financial,2019,Yes,https://wikirate.org/~5461675,https://www.smfg.co.jp/english/responsibility/smfgcsr/esg_initiative/forrights/resources/pdf/Slavery_and_Human_Trafficking_Statement_2019.pdf,"Page 1: SMBC's business SMBc is a banking institution licensed and regulated by the Japanese Financial Services Agency (JFSA), and is incorporated in Japan. SMBC is a wholly、owned Subsidiary of Sumitomo Mitsui Financial Group, Inc. (SMFG). Link to further information about the SMBC's business included: https://www.smfg.co.jp/english/investor/financial/ Kate Forster[https://wikirate.org/Kate_Forster].....2019-11-24 00:53:58 UTC",2018
3192463,https://wikirate.org/~3192463,Walk Free Foundation+MSA risk management (revised),Taylor Wimpey PLC,2017,Audits of suppliers (self- reporting),https://wikirate.org/~3190257,,"page 3, 8.: 'We will carry out audits of our own operations and on selected suppliers and will take appropriate actions based on the findings.' Nelly K.[https://wikirate.org/Nelly_K].....2017-11-05 20:03:16 UTC",2016
3190418,https://wikirate.org/~3190418,Walk Free Foundation+MSA policy (revised),Taylor Wimpey PLC,2017,Code of conduct or supplier code includes clauses on slavery and human trafficking (beyond tier 1),https://wikirate.org/~3190257,,"To further our commitment to combating modern slavery and trafficking we undertook a gap analysis review of our policies and procedures and following that exercise, we have:  Implemented a new Anti-Slavery, Human Trafficking and Human Rights Policy which is published on our intranet site and can be found on our website here;  Implemented a new Supplier Code of Conduct;  Updated the Procurement provisions in our Commercial Manual to place greater focus on the need to counter the risks of modern slavery and broader human rights abuses occurring in our business and supply chain;  Updated our Supply Chain Policy to further emphasise the need to address the risks of modern slavery and human rights abuses within our business and supply chain. Nelly K.[https://wikirate.org/Nelly_K].....2017-11-02 16:15:37 UTC",2016
3192473,https://wikirate.org/~3192473,Walk Free Foundation+MSA Identification of risks,Taylor Wimpey PLC,2017,"Geographic, Industry, Resource",https://wikirate.org/~3190257,,"page 2, 6. : 'The following potentially higher risk supplier types: o Labour only suppliers (including recruitment, cleaning, bricklayers, carpenters and security); o Labour and material suppliers (including groundworkers, roof tilers and plasterers); and o Selected suppliers of raw materials which may be sourced from outside the UK.' Nelly K.[https://wikirate.org/Nelly_K].....2017-11-05 20:13:23 UTC",2016
3192458,https://wikirate.org/~3192458,Walk Free Foundation+MSA supply chain disclosure,Taylor Wimpey PLC,2017,Geographical,https://wikirate.org/~3190257,,"page 1, 3. : 'Our UK regional business units directly employ approximately 4,800 people in total, carrying out a range of work from office based services to on-site building and development related activities which include trades such as bricklayers, carpenters, forklift drivers, painters, in respect of which we also hire a significant number of sub-contractors. Our business in Spain employs approximately 100 employees undertaking a similar range of work and builds homes both on the mainland and on the island of Mallorca' page 1, 4.: 'We have completed a detailed analysis of our supply chain which has established that we have over 6,800 different suppliers that are overwhelmingly UK based.' Nelly K.[https://wikirate.org/Nelly_K].....2017-11-05 19:55:37 UTC",2016
3192997,https://wikirate.org/~3192997,Walk Free Foundation+MSA incidents identified,Taylor Wimpey PLC,2017,No,https://wikirate.org/~3190257,,,2016
3193011,https://wikirate.org/~3193011,Walk Free Foundation+MSA Performance Indicators,Taylor Wimpey PLC,2017,No,https://wikirate.org/~3190257,,,2016
3192468,https://wikirate.org/~3192468,Walk Free Foundation+MSA risk assessment,Taylor Wimpey PLC,2017,"Risk-based questionnaires, Use of risk management tool or software",https://wikirate.org/~3190257,,"page 1, 5. Risk management page 2, 6. : 'We have written to 50 of our Key Suppliers across each of the above categories and asked them to complete a questionnaire focusing on modern slavery and their own processes. Analysis of the Key Supplier responses will be used, as appropriate, to develop future actions and the carrying out of further due diligence.' Nelly K.[https://wikirate.org/Nelly_K].....2017-11-05 20:08:49 UTC",2016
3190261,https://wikirate.org/~3190261,Business & Human Rights Resource Centre+MSA statement signed,Taylor Wimpey PLC,2017,Signed by other role,https://wikirate.org/~3190257,,,2016
3192893,https://wikirate.org/~3192893,Walk Free Foundation+MSA Business Performance Indicators,Taylor Wimpey PLC,2017,Yes,https://wikirate.org/~3190257,,"page 2, 5. Risk assessment: 'Considered our current processes and protocols and assessed that there is currently a low overall risk of modern slavery and human rights abuses occurring in our own operations. However, the periodic use of temporary labour (including individuals directly employed by Taylor Wimpey and temporary labour sourced by our subcontractors) could represent an area of potential risk which we propose to address through the initiatives set out below (including but not limited to the training of our Commercial, Production and Technical Directors as well as for Procurement staff). ' Nelly K.[https://wikirate.org/Nelly_K].....2017-11-06 12:30:32 UTC",2016
3190199,https://wikirate.org/~3190199,Walk Free Foundation+MSA risk management (revised),Telford Homes plc,2017,In Development,https://wikirate.org/~3184480,,"""Telford Homes will perform a risk assessment of its labour and contractor supply chain during FY 2016/17 to identify those contractors and labour agencies who may be at a higher risk of Modern Slavery and develop an audit schedule to review employment procedures at high risk suppliers. A further risk assessment of material suppliers will be targeted in FY 2017/18. "" Katharina S[https://wikirate.org/Katharina_S].....2017-11-02 09:15:00 UTC",2016
3190195,https://wikirate.org/~3190195,Walk Free Foundation+MSA supply chain disclosure,Telford Homes plc,2017,No,https://wikirate.org/~3184480,,,2016
3190208,https://wikirate.org/~3190208,Walk Free Foundation+MSA Identification of risks,Telford Homes plc,2017,No,https://wikirate.org/~3184480,,,2016
3190218,https://wikirate.org/~3190218,Walk Free Foundation+MSA incidents identified,Telford Homes plc,2017,No,https://wikirate.org/~3184480,,,2016
3190278,https://wikirate.org/~3190278,Walk Free Foundation+MSA Performance Indicators,Telford Homes plc,2017,No,https://wikirate.org/~3184480,,,2016
3190282,https://wikirate.org/~3190282,Walk Free Foundation+MSA Business Performance Indicators,Telford Homes plc,2017,No,https://wikirate.org/~3184480,,,2016
3190204,https://wikirate.org/~3190204,Walk Free Foundation+MSA risk assessment,Telford Homes plc,2017,Risk-based questionnaires,https://wikirate.org/~3184480,,,2016
3184521,https://wikirate.org/~3184521,Business & Human Rights Resource Centre+MSA statement signed,Telford Homes plc,2017,Signed by Managing Director,https://wikirate.org/~3184480,,,2016
3190182,https://wikirate.org/~3190182,Walk Free Foundation+MSA policy (revised),Telford Homes plc,2017,Suppliers comply with laws and company’s policies (direct / tier 1),https://wikirate.org/~3184480,,,2016
3190273,https://wikirate.org/~3190273,Walk Free Foundation+MSA training (revised),Telford Homes plc,2017,Training provided - not specified,https://wikirate.org/~3184480,,"The statement describes that the company's staff ""undertakes awareness training"". Katharina S[https://wikirate.org/Katharina_S].....2017-11-02 10:21:15 UTC",2016
3184487,https://wikirate.org/~3184487,Business & Human Rights Resource Centre+Modern Slavery Statement,Telford Homes plc,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3184480,,,2016
3147103,https://wikirate.org/~3147103,Walk Free Foundation+MSA risk management (revised),The Coca Cola Company,2017,Audits of suppliers (independent),https://wikirate.org/~3085122,https://www.coca-cola.co.uk/content/dam/journey/gb/en/hidden/PDFs/human-and-workplace-rights/Modern-Slavery-Act-Statement-FY2016-Coca-Cola.pdf,Suppliers Audit page 4 Hoang Hung[https://wikirate.org/Hoang_Hung].....2017-09-25 00:38:45 UTC,2016
3147034,https://wikirate.org/~3147034,Walk Free Foundation+MSA Business Performance Indicators,The Coca Cola Company,2017,No,https://wikirate.org/~3085122,https://www.coca-cola.co.uk/content/dam/journey/gb/en/hidden/PDFs/human-and-workplace-rights/Modern-Slavery-Act-Statement-FY2016-Coca-Cola.pdf,,2016
3147042,https://wikirate.org/~3147042,Walk Free Foundation+MSA Performance Indicators,The Coca Cola Company,2017,No,https://wikirate.org/~3085122,https://www.coca-cola.co.uk/content/dam/journey/gb/en/hidden/PDFs/human-and-workplace-rights/Modern-Slavery-Act-Statement-FY2016-Coca-Cola.pdf,,2016
3157558,https://wikirate.org/~3157558,Business & Human Rights Resource Centre+Modern Slavery Statement,The Jordans & Ryvita Company,2017,Yes - UK Modern Slavery Act,https://wikirate.org/~3082674,https://www.jordansdorsetryvita.com/modern-slavery-statement/,See company's homepage footer Emilios[https://wikirate.org/Emilios].....2017-10-17 11:00:55 UTC,2018
3160121,https://wikirate.org/~3160121,Walk Free Foundation+MSA Identification of risks,The Jordans & Ryvita Company,2017,Workforce,https://wikirate.org/~3082674,https://www.jordansdorsetryvita.com/modern-slavery-statement/,"""To date we have carried out an initial assessment of high risk supply countries and sectors and have begun to identify remediation actions should evidence of Modern Slavery be identified. Our next steps are to complete the mapping of the majority of our manufacturing materials, complete the risk assessments and discuss preventative and training programs with our suppliers."" Emilios[https://wikirate.org/Emilios].....2017-10-17 14:23:16 UTC They identify temporary workers as a high-risk part of their workforce. ""We recognise that temporary workers are a particular risk group in respect of modern slavery and, whilst we currently work closely with our existing suppliers to mitigate the risk of potential labour exploitation; to support us to be even more effective we have made the decision to work with a single agency who will work directly with temporary worker suppliers on our behalf (a neutral vending solution)"" Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2018-05-15 14:58:59 UTC",2018
3158830,https://wikirate.org/~3158830,Walk Free Foundation+MSA supply chain disclosure,The Jordans & Ryvita Company,2017,Geographical,https://wikirate.org/~3082674,https://www.jordansdorsetryvita.com/modern-slavery-statement/,"""Two of the four strategic pillars of our Good Food Commitment relate to our ingredient supply chains, namely; International Supply Chains and UK Cereals (which are the single largest commodity that we purchase by volume.)"" Emilios[https://wikirate.org/Emilios].....2017-10-17 12:30:40 UTC Mentions Brazil as one country in which their supply chain operates, but there is no mention of specific suppliers. ""Where we find issues we will work in collaboration with our suppliers, for example as well as continuing to invest in a project for our Brazil nut supply chain we are also looking at collaborative opportunities in our Hazelnut and Vine Fruit supply chains."" Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2018-05-15 14:43:15 UTC",2018
3157992,https://wikirate.org/~3157992,Business & Human Rights Resource Centre+MSA statement signed,The Jordans & Ryvita Company,2017,Not signed - but individual with title named,https://wikirate.org/~3082674,https://www.jordansdorsetryvita.com/modern-slavery-statement/,"""Director’s name: Paul Murphy"" Emilios[https://wikirate.org/Emilios].....2017-10-17 11:26:12 UTC",2018
3158991,https://wikirate.org/~3158991,Walk Free Foundation+MSA risk assessment,The Jordans & Ryvita Company,2017,"Use of risk management tool or software, Conducting research",https://wikirate.org/~3082674,https://www.jordansdorsetryvita.com/modern-slavery-statement/,"""We use a range of qualitative and quantitative data sources to conduct our risk assessments including but not exclusive to; Sedex, Verisk Maplecroft, BRC and 4 pillar SMETA audit data"" ""We monitor and review supply chain risk routinely and we have procedures in place to escalate high risk issues where necessary. We have implemented a due diligence approach to identifying risk and prioritising activity within our supply chains and, where we find issues we will work in collaboration with our Suppliers, where possible, to improve standards within our supply chains."" Emilios[https://wikirate.org/Emilios].....2017-10-17 12:51:41 UTC They also use risk management tools. ""Sedex, Verisk Maplecroft, BRC and 4 pillar SMETA audit data"" Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2018-05-15 14:53:48 UTC",2018
